Titulo,Empresa,Ubicacion,Descripcion,Responsabilidades,Requisitos,Rango salarial,Tipo de empleo,Nivel de experiencia,Habilidades requeridas,Fecha de publicacion,Estado del empleo,Categoria de trabajo
Medico General,Centro Medico Integral,Medellin,Centro Medico Integral busca un perfil como medico general para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de medico general y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de medico general, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, registro profesional vigente y certificaciones actualizadas.",2.415.787,remoto,entry,"BLS, Historia Clinica, Etica profesional",2025-05-17 17:58:17,True,salud
Instructor de Programacion,Coder Academy,Medellin,Coder Academy busca un perfil como instructor de programacion para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de instructor de programacion y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de instructor de programacion, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, experiencia en planeacion curricular y evaluacion educativa.",5.815.465,medio_tiempo,mid,"Planificacion, TIC educativas, Didactica",2025-05-17 17:58:17,True,educacion
Jefe de Logistica,Global Admin,Bogota,Global Admin busca un perfil como jefe de logistica para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de jefe de logistica y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de jefe de logistica, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",6.536.606,contrato,senior,"ERP, Liderazgo, Planificacion estrategica",2025-05-17 17:58:17,True,administracion
Coordinador de Seleccion,Great Teams,Bogota,Great Teams busca un perfil como coordinador de seleccion para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de coordinador de seleccion y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de coordinador de seleccion, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",7.211.275,contrato,senior,"Compensaciones, Onboarding, Entrevistas",2025-05-17 17:58:17,True,recursos_humanos
Ilustrador Digital,Vision Digital,Cali,Vision Digital busca un perfil como ilustrador digital para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de ilustrador digital y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de ilustrador digital, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",8.479.970,contrato,senior,"Photoshop, Illustrator, UX",2025-05-17 17:58:17,True,diseno_grafico
Desarrollador Backend,Cloudbyte,Bogota,Cloudbyte busca un perfil como desarrollador backend para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de desarrollador backend y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de desarrollador backend, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, conocimientos solidos en estructuras de datos y algoritmos.",4.503.387,contrato,mid,"Git, Python, AWS",2025-05-17 17:58:17,True,ingenieria_informatica
Paid Media Strategist,Agencia Viral,Bogota,Agencia Viral busca un perfil como paid media strategist para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de paid media strategist y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de paid media strategist, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",5.623.454,contrato,mid,"SEO, Social Media, Analytics",2025-05-17 17:58:17,True,marketing_digital
Ingeniero Industrial,Ecomec Ingenieria,Medellin,Ecomec Ingenieria busca un perfil como ingeniero industrial para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de ingeniero industrial y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de ingeniero industrial, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",9.356.383,contrato,senior,"AutoCAD, Proyectos, ISO",2025-05-17 17:58:17,True,ingenierias
Contador Publico,Capital Consulting,Bogota,Capital Consulting busca un perfil como contador publico para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de contador publico y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de contador publico, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, conocimiento de normativas contables y tributarias.",3.140.661,contrato,junior,"Contabilidad, Finanzas, SAP",2025-05-17 17:58:17,True,finanzas
Medico General,Hospital San Jose,Cali,Hospital San Jose busca un perfil como medico general para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de medico general y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de medico general, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, registro profesional vigente y certificaciones actualizadas.",1.860.109,contrato,entry,"Historia Clinica, Etica profesional, BLS",2025-05-17 17:58:17,True,salud
Profesor de Ingles,Universidad Metropolitana,Cali,Universidad Metropolitana busca un perfil como profesor de ingles para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de profesor de ingles y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de profesor de ingles, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, experiencia en planeacion curricular y evaluacion educativa.",2.103.500,remoto,entry,"Didactica, Planificacion, TIC educativas",2025-05-17 17:58:17,True,educacion
Gerente de Operaciones,Global Admin,Medellin,Global Admin busca un perfil como gerente de operaciones para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de gerente de operaciones y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de gerente de operaciones, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",8.130.096,remoto,senior,"ERP, Planificacion estrategica, Liderazgo",2025-05-17 17:58:17,True,administracion
HR Business Partner,Great Teams,Bogota,Great Teams busca un perfil como hr business partner para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de hr business partner y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de hr business partner, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",1.638.581,contrato,entry,"Entrevistas, Onboarding, Compensaciones",2025-05-17 17:58:17,True,recursos_humanos
Disenador UX/UI,Pixelarte,Medellin,Pixelarte busca un perfil como disenador ux/ui para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de disenador ux/ui y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de disenador ux/ui, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",5.956.426,pasantia,mid,"Photoshop, Creatividad, Illustrator",2025-05-17 17:58:17,True,diseno_grafico
